E,tau,Q_avg,lambda_max
8.045082429899466,3.1592964824120604,0.0926105778550454,0.05727538054081251
8.108424497702872,3.1841708542713567,0.08962002074679058,0.06500186434020236
8.171766565506282,3.2090452261306535,0.08962002074679058,0.06500186434020236
8.235108633309688,3.2339195979899498,0.08826883168208703,0.06823643572630678
8.298450701113095,3.258793969849246,0.08826883168208703,0.06823643572630678
8.361792768916503,3.283668341708543,0.08891252380708399,0.06907417854947018
8.425134836719911,3.308542713567839,0.08891252380708399,0.06907417854947018
8.488476904523319,3.333417085427136,0.09034796011486301,0.056440051689851056
8.551818972326727,3.358291457286432,0.09034796011486301,0.056440051689851056
8.615161040130133,3.3831658291457285,0.08647761855923528,0.0005525680058488552
8.678503107933542,3.4080402010050252,0.08647761855923528,0.0005525680058488552
8.741845175736948,3.4329145728643216,0.08603176321003857,0.004161592537015343
8.805187243540358,3.4577889447236183,0.08603176321003857,0.004161592537015343
8.868529311343764,3.4826633165829146,0.08617370034034562,0.036533667354036875
8.931871379147172,3.507537688442211,0.08617370034034562,0.036533667354036875
8.99521344695058,3.5324120603015077,0.08524797600269948,0.039532767643898854
9.058555514753987,3.557286432160804,0.08524797600269948,0.039532767643898854
9.121897582557395,3.5821608040201007,0.08577731746601483,0.03819431077041895
9.185239650360803,3.607035175879397,0.08577731746601483,0.03819431077041895
9.248581718164209,3.6319095477386933,0.0851631424432115,0.03532274775163162
9.311923785967618,3.65678391959799,0.0851631424432115,0.03532274775163162
9.375265853771024,3.6816582914572864,0.08768102392361928,0.034192155004238146
9.438607921574434,3.706532663316583,0.08768102392361928,0.034192155004238146
9.50194998937784,3.7314070351758795,0.08522060236797513,0.02793293857762344
9.565292057181248,3.7562814070351758,0.08522060236797513,0.02793293857762344
9.628634124984655,3.7811557788944725,0.08456027293918718,0.022181575722629344
9.691976192788063,3.806030150753769,0.08456027293918718,0.022181575722629344
9.755318260591471,3.8309045226130656,0.08408298962083578,0.006480254135938004
9.818660328394879,3.855778894472362,0.08408298962083578,0.006480254135938004
9.882002396198285,3.880653266331658,0.0836183126586399,0.0011789131796482368
